SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,SEASON
22024,1628379,0022400856,2025-02-28,MEM vs. NYK,L,24,3,7,0.429,0,4,0.0,0,0,0.0,0,1,1,3,0,0,1,0,6,-1,1,1628379,2024-25
22024,1628379,0022400832,2025-02-25,MEM vs. PHX,W,19,2,5,0.4,2,5,0.4,0,0,0.0,0,0,0,5,1,0,0,1,6,-5,1,1628379,2024-25
22024,1628379,0022400819,2025-02-23,MEM @ CLE,L,26,6,8,0.75,3,5,0.6,4,4,1.0,0,4,4,2,0,0,0,3,19,-2,1,1628379,2024-25
22024,1628379,0022400798,2025-02-21,MEM @ ORL,W,22,2,6,0.333,0,2,0.0,1,1,1.0,0,2,2,4,1,0,0,1,5,6,1,1628379,2024-25
22024,1628379,0022400788,2025-02-20,MEM @ IND,L,20,2,5,0.4,2,5,0.4,0,0,0.0,1,1,2,3,0,0,0,2,6,-4,1,1628379,2024-25
22024,1628379,0022400783,2025-02-12,MEM @ LAC,L,31,5,10,0.5,2,3,0.667,0,0,0.0,1,1,2,2,2,0,3,3,12,-18,1,1628379,2024-25
22024,1628379,0022400767,2025-02-11,MEM @ PHX,W,15,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,3,0,0,1,1,0,-4,1,1628379,2024-25
22024,1628379,0022400746,2025-02-08,MEM vs. OKC,L,16,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,1,1,0,1,2,3,-1,1,1628379,2024-25
22024,1628379,0022400722,2025-02-05,MEM @ TOR,W,22,1,6,0.167,1,5,0.2,2,2,1.0,1,3,4,3,0,0,1,0,5,23,1,1628379,2024-25
22024,1628379,0022400703,2025-02-03,MEM vs. SAS,W,22,1,6,0.167,0,3,0.0,0,0,0.0,0,1,1,3,1,0,1,0,2,6,1,1628379,2024-25
22024,1628379,0022400699,2025-02-02,MEM @ MIL,W,30,3,8,0.375,2,3,0.667,0,0,0.0,1,2,3,8,1,0,1,0,8,12,1,1628379,2024-25
22024,1628379,0022400676,2025-01-30,MEM vs. HOU,W,33,9,15,0.6,3,6,0.5,1,2,0.5,0,1,1,2,2,0,3,1,22,3,1,1628379,2024-25
22024,1628379,0022400653,2025-01-27,MEM @ NYK,L,19,3,3,1.0,1,1,1.0,0,0,0.0,0,2,2,7,0,0,2,0,7,-3,1,1628379,2024-25
22024,1628379,0022400643,2025-01-25,MEM vs. UTA,W,21,1,7,0.143,1,5,0.2,1,1,1.0,0,1,1,3,1,1,3,0,4,-1,1,1628379,2024-25
22024,1628379,0022400632,2025-01-24,MEM vs. NOP,W,27,10,14,0.714,7,9,0.778,0,0,0.0,1,2,3,6,1,0,1,0,27,13,1,1628379,2024-25
22024,1628379,0022400616,2025-01-22,MEM vs. CHA,W,26,8,12,0.667,7,11,0.636,0,0,0.0,3,1,4,3,2,0,1,1,23,8,1,1628379,2024-25
22024,1628379,0022400601,2025-01-20,MEM vs. MIN,W,20,2,4,0.5,1,2,0.5,2,2,1.0,0,4,4,2,1,0,2,3,7,-9,1,1628379,2024-25
22024,1628379,0022400582,2025-01-17,MEM @ SAS,W,26,6,9,0.667,2,4,0.5,3,3,1.0,0,3,3,4,0,0,1,1,17,12,1,1628379,2024-25
22024,1628379,0022400567,2025-01-15,MEM @ SAS,W,30,5,9,0.556,5,9,0.556,0,0,0.0,1,8,9,3,0,0,1,1,15,15,1,1628379,2024-25
22024,1628379,0022400551,2025-01-13,MEM @ HOU,L,10,2,4,0.5,0,1,0.0,0,0,0.0,1,0,1,2,0,0,1,0,4,10,1,1628379,2024-25
22024,1628379,0022400535,2025-01-11,MEM @ MIN,W,22,3,8,0.375,2,4,0.5,3,3,1.0,3,2,5,5,1,0,0,1,11,-3,1,1628379,2024-25
22024,1628379,0022400520,2025-01-09,MEM vs. HOU,L,25,4,7,0.571,3,5,0.6,0,0,0.0,0,0,0,2,0,0,0,0,11,13,1,1628379,2024-25
22024,1628379,0022400499,2025-01-06,MEM vs. DAL,W,24,5,9,0.556,3,5,0.6,0,0,0.0,0,4,4,4,0,0,2,1,13,10,1,1628379,2024-25
22024,1628379,0022400476,2025-01-03,MEM @ SAC,L,32,3,10,0.3,2,5,0.4,3,3,1.0,2,6,8,9,1,0,1,2,11,13,1,1628379,2024-25
22024,1628379,0022400453,2024-12-31,MEM @ PHX,W,29,5,8,0.625,3,6,0.5,4,4,1.0,2,5,7,4,2,0,0,2,17,9,1,1628379,2024-25
22024,1628379,0022400440,2024-12-29,MEM @ OKC,L,27,6,12,0.5,4,9,0.444,0,0,0.0,2,3,5,3,0,0,4,0,16,-22,1,1628379,2024-25
22024,1628379,0022400423,2024-12-27,MEM @ NOP,W,20,3,9,0.333,3,7,0.429,0,0,0.0,0,4,4,3,0,0,0,1,9,-7,1,1628379,2024-25
22024,1628379,0022400414,2024-12-26,MEM vs. TOR,W,25,4,9,0.444,3,8,0.375,4,4,1.0,0,0,0,8,1,0,3,1,15,7,1,1628379,2024-25
22024,1628379,0022400399,2024-12-23,MEM vs. LAC,L,16,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,-4,1,1628379,2024-25
22024,1628379,0022400378,2024-12-21,MEM @ ATL,W,18,1,4,0.25,1,3,0.333,1,1,1.0,0,2,2,2,0,0,1,1,4,5,1,1628379,2024-25
22024,1628379,0022400366,2024-12-19,MEM vs. GSW,W,24,5,10,0.5,5,7,0.714,0,0,0.0,0,2,2,1,1,0,0,1,15,15,1,1628379,2024-25
22024,1628379,0022401220,2024-12-15,MEM @ LAL,L,18,3,7,0.429,3,4,0.75,3,4,0.75,0,3,3,3,2,0,1,2,12,18,1,1628379,2024-25
22024,1628379,0022400056,2024-12-03,MEM @ DAL,L,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-8,1,1628379,2024-25
22024,1628379,0022400306,2024-12-01,MEM vs. IND,W,14,2,4,0.5,1,2,0.5,1,1,1.0,0,3,3,1,1,0,0,0,6,5,1,1628379,2024-25
22024,1628379,0022400042,2024-11-29,MEM vs. NOP,W,17,1,4,0.25,1,4,0.25,0,0,0.0,3,1,4,3,1,0,0,0,3,5,1,1628379,2024-25
22024,1628379,0022400293,2024-11-27,MEM vs. DET,W,24,2,5,0.4,0,2,0.0,0,0,0.0,0,0,0,1,1,0,0,1,4,3,1,1628379,2024-25
22024,1628379,0022400282,2024-11-25,MEM vs. POR,W,22,3,6,0.5,2,5,0.4,3,3,1.0,1,1,2,3,0,1,0,0,11,14,1,1628379,2024-25
22024,1628379,0022400266,2024-11-23,MEM @ CHI,W,24,4,8,0.5,2,5,0.4,0,0,0.0,1,3,4,2,1,0,0,0,10,2,1,1628379,2024-25
22024,1628379,0022400255,2024-11-20,MEM vs. PHI,W,25,3,5,0.6,3,5,0.6,3,3,1.0,0,3,3,4,1,0,2,0,12,3,1,1628379,2024-25
22024,1628379,0022400023,2024-11-19,MEM vs. DEN,L,24,2,6,0.333,1,4,0.25,1,2,0.5,0,1,1,3,1,0,2,0,6,14,1,1628379,2024-25
22024,1628379,0022400238,2024-11-17,MEM vs. DEN,W,26,3,5,0.6,2,3,0.667,0,1,0.0,0,3,3,4,0,0,1,1,8,9,1,1628379,2024-25
22024,1628379,0022400019,2024-11-15,MEM @ GSW,L,12,0,5,0.0,0,5,0.0,2,2,1.0,1,3,4,0,0,0,1,1,2,-10,1,1628379,2024-25
22024,1628379,0022400225,2024-11-13,MEM @ LAL,L,26,4,7,0.571,4,4,1.0,0,0,0.0,0,2,2,4,0,0,0,2,12,2,1,1628379,2024-25
22024,1628379,0022400210,2024-11-10,MEM @ POR,W,20,1,5,0.2,1,5,0.2,0,0,0.0,0,3,3,11,2,1,1,1,3,23,1,1628379,2024-25
22024,1628379,0022400191,2024-11-08,MEM vs. WAS,W,19,4,7,0.571,3,5,0.6,0,0,0.0,1,2,3,3,0,0,3,1,11,0,1,1628379,2024-25
22024,1628379,0022400174,2024-11-06,MEM vs. LAL,W,18,2,4,0.5,1,2,0.5,1,2,0.5,0,1,1,2,0,0,0,2,6,9,1,1628379,2024-25
22024,1630700,0022401173,2025-04-11,ATL @ PHI,W,37,4,11,0.364,0,4,0.0,0,2,0.0,2,8,10,8,3,2,2,0,8,14,1,1630700,2024-25
22024,1630700,0022401169,2025-04-10,ATL @ BKN,W,28,4,9,0.444,0,0,0.0,2,2,1.0,0,9,9,9,3,0,4,1,10,17,1,1630700,2024-25
22024,1630700,0022401149,2025-04-08,ATL @ ORL,L,34,7,12,0.583,0,2,0.0,1,2,0.5,2,3,5,3,1,2,4,2,15,-9,1,1630700,2024-25
22024,1630700,0022401136,2025-04-06,ATL vs. UTA,W,36,8,16,0.5,2,4,0.5,1,2,0.5,0,6,6,6,3,0,1,2,19,15,1,1630700,2024-25
22024,1630700,0022401128,2025-04-05,ATL vs. NYK,L,27,5,8,0.625,1,2,0.5,1,2,0.5,2,0,2,1,2,1,1,0,12,-27,1,1630700,2024-25
22024,1630700,0022401109,2025-04-02,ATL @ DAL,L,33,7,12,0.583,3,4,0.75,0,0,0.0,2,4,6,5,1,0,2,1,17,0,1,1630700,2024-25
22024,1630700,0022401097,2025-04-01,ATL vs. POR,L,37,11,13,0.846,0,1,0.0,0,0,0.0,2,8,10,1,3,2,6,3,22,-20,1,1630700,2024-25
22024,1630700,0022401083,2025-03-30,ATL @ MIL,W,34,10,15,0.667,0,3,0.0,2,2,1.0,3,6,9,6,5,0,2,4,22,21,1,1630700,2024-25
22024,1630700,0022401062,2025-03-27,ATL @ MIA,L,35,4,10,0.4,1,4,0.25,0,0,0.0,2,6,8,3,2,1,2,0,9,-1,1,1630700,2024-25
22024,1630700,0022401049,2025-03-25,ATL @ HOU,L,36,7,14,0.5,3,6,0.5,2,2,1.0,4,4,8,10,4,0,2,3,19,10,1,1630700,2024-25
22024,1630700,0022401031,2025-03-23,ATL vs. PHI,W,34,4,12,0.333,0,3,0.0,0,0,0.0,0,5,5,3,5,0,3,1,8,10,1,1630700,2024-25
22024,1630700,0022401025,2025-03-22,ATL vs. GSW,W,35,5,9,0.556,2,5,0.4,0,0,0.0,2,9,11,6,3,0,2,1,12,4,1,1630700,2024-25
22024,1630700,0022400993,2025-03-18,ATL @ CHA,W,28,10,12,0.833,1,2,0.5,1,3,0.333,2,5,7,7,3,1,3,0,22,25,1,1630700,2024-25
22024,1630700,0022400978,2025-03-16,ATL @ BKN,L,34,6,11,0.545,1,2,0.5,1,4,0.25,3,3,6,7,4,1,3,1,14,8,1,1630700,2024-25
22024,1630700,0022400960,2025-03-14,ATL vs. LAC,L,31,2,12,0.167,0,4,0.0,2,2,1.0,2,4,6,5,3,0,3,3,6,-3,1,1630700,2024-25
22024,1630700,0022400945,2025-03-12,ATL vs. CHA,W,34,5,14,0.357,0,1,0.0,0,0,0.0,2,3,5,3,4,2,2,1,10,14,1,1630700,2024-25
22024,1630700,0022400928,2025-03-10,ATL vs. PHI,W,33,10,14,0.714,1,2,0.5,4,5,0.8,1,5,6,9,2,0,4,3,25,-4,1,1630700,2024-25
22024,1630700,0022400914,2025-03-08,ATL vs. IND,W,35,4,10,0.4,2,3,0.667,0,0,0.0,1,5,6,4,5,0,0,2,10,16,1,1630700,2024-25
22024,1630700,0022400899,2025-03-06,ATL vs. IND,W,35,8,12,0.667,1,1,1.0,0,0,0.0,0,4,4,5,1,0,3,3,17,-8,1,1630700,2024-25
22024,1630700,0022400884,2025-03-04,ATL vs. MIL,L,34,7,14,0.5,2,4,0.5,0,2,0.0,0,9,9,6,2,0,3,2,16,-14,1,1630700,2024-25
22024,1630700,0022400878,2025-03-03,ATL @ MEM,W,33,6,10,0.6,0,0,0.0,2,4,0.5,0,3,3,7,3,0,2,5,14,16,1,1630700,2024-25
22024,1630700,0022400851,2025-02-28,ATL vs. OKC,L,32,5,10,0.5,0,0,0.0,0,2,0.0,1,3,4,3,2,2,1,1,10,-7,1,1630700,2024-25
22024,1630700,0022400841,2025-02-26,ATL @ MIA,L,33,8,10,0.8,1,1,1.0,1,2,0.5,2,3,5,5,2,0,3,1,18,-6,1,1630700,2024-25
